country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Mexico,MEX,1/21/2021,552335,534317,18018,51305,31765,0.43,0.41,0.01,246,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/033-mexico-recibira-24-millones-de-dosis-de-la-vacuna-sputnik-v-lopez-gatell?idiom=es
Mexico,MEX,1/22/2021,614808,594725,20083,62473,28205,0.48,0.46,0.02,219,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/033-mexico-recibira-24-millones-de-dosis-de-la-vacuna-sputnik-v-lopez-gatell?idiom=es
Mexico,MEX,1/23/2021,618768,596296,22472,3960,22217,0.48,0.46,0.02,172,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/033-mexico-recibira-24-millones-de-dosis-de-la-vacuna-sputnik-v-lopez-gatell?idiom=es
Mexico,MEX,1/24/2021,629626,604441,25185,10858,22498,0.49,0.47,0.02,174,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/033-mexico-recibira-24-millones-de-dosis-de-la-vacuna-sputnik-v-lopez-gatell?idiom=es
Mexico,MEX,1/25/2021,645105,616390,28715,15479,21797,0.5,0.48,0.02,169,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/033-mexico-recibira-24-millones-de-dosis-de-la-vacuna-sputnik-v-lopez-gatell?idiom=es
Netherlands,NLD,1/6/2021,6000,6000,,,,0.04,0.04,,,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/7/2021,15000,15000,,9000,9000,0.09,0.09,,525,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/8/2021,27000,27000,,12000,10500,0.16,0.16,,613,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/9/2021,30000,30000,,3000,8000,0.18,0.18,,467,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/10/2021,34000,34000,,4000,7000,0.2,0.2,,409,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/11/2021,35500,35500,,1500,5900,0.21,0.21,,344,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/12/2021,45000,45000,,9500,6500,0.26,0.26,,379,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/13/2021,47000,47000,,2000,5857,0.27,0.27,,342,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/14/2021,,,,,5143,,,,300,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/15/2021,55000,55000,,,4000,0.32,0.32,,233,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/16/2021,,,,,5143,,,,300,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/17/2021,77000,77000,,,6143,0.45,0.45,,359,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/18/2021,,,,,7024,,,,410,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/19/2021,,,,,6762,,,,395,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/20/2021,100000,100000,,,7571,0.58,0.58,,442,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/21/2021,,,,,9500,,,,554,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Netherlands,NLD,1/22/2021,135000,135000,,,11429,0.79,0.79,,667,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Northern Ireland,,12/13/2020,3623,3623,,,,0.19,0.19,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/14/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/15/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/16/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/17/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/18/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/19/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/20/2020,16068,16068,,,1778,0.85,0.85,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/21/2020,,,,,1829,,,,966,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/22/2020,,,,,1880,,,,993,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/23/2020,,,,,1931,,,,1020,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/24/2020,,,,,1982,,,,1047,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/25/2020,,,,,2033,,,,1074,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/26/2020,,,,,2084,,,,1101,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/27/2020,31016,31016,,,2135,1.64,1.64,,1127,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/28/2020,,,,,2054,,,,1085,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/29/2020,,,,,1972,,,,1041,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/30/2020,,,,,1890,,,,998,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/31/2020,,,,,1808,,,,955,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/1/2021,,,,,1726,,,,911,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/2/2021,,,,,1645,,,,869,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/3/2021,41956,40685,1271,,1563,2.22,2.15,0.07,825,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/4/2021,,,,,2360,,,,1246,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/5/2021,,,,,3157,,,,1667,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/6/2021,,,,,3954,,,,2088,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/7/2021,,,,,4751,,,,2509,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/8/2021,,,,,5548,,,,2930,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/9/2021,,,,,6345,,,,3351,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/10/2021,91954,78005,13949,,7143,4.86,4.12,0.74,3772,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/11/2021,99475,84187,15288,7521,7197,5.25,4.45,0.81,3801,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/12/2021,109257,91417,17840,9782,7574,5.77,4.83,0.94,4000,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/13/2021,121711,102701,19010,12454,8332,6.43,5.42,1,4400,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/14/2021,133831,114567,19264,12120,9044,7.07,6.05,1.02,4776,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/15/2021,137380,117906,19474,3549,8530,7.25,6.23,1.03,4504,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/16/2021,140561,120387,20174,3181,7964,7.42,6.36,1.07,4206,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/17/2021,146733,125717,21016,6172,7826,7.75,6.64,1.11,4133,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/18/2021,154436,132857,21579,7703,7852,8.16,7.02,1.14,4146,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/19/2021,160396,138436,21960,5960,7306,8.47,7.31,1.16,3858,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/20/2021,166538,144212,22326,6142,6404,8.79,7.62,1.18,3382,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/21/2021,173549,151039,22510,7011,5674,9.16,7.98,1.19,2996,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/22/2021,177026,154366,22660,3477,5664,9.35,8.15,1.2,2991,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/23/2021,178331,155644,22687,1305,5396,9.42,8.22,1.2,2849,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,1/24/2021,182355,159642,22713,4024,5089,9.63,8.43,1.2,2687,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Norway,NOR,12/27/2020,5,5,,,,0,0,,,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,12/28/2020,605,605,,600,600,0.01,0.01,,111,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,12/29/2020,1673,1673,,1068,834,0.03,0.03,,154,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,12/30/2020,2095,2095,,422,697,0.04,0.04,,129,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,12/31/2020,2167,2167,,72,540,0.04,0.04,,100,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/1/2021,2173,2173,,6,434,0.04,0.04,,80,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/2/2021,2173,2173,,0,361,0.04,0.04,,67,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/3/2021,2173,2173,,0,310,0.04,0.04,,57,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/4/2021,2174,2174,,1,224,0.04,0.04,,41,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/5/2021,5592,5592,,3418,560,0.1,0.1,,103,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/6/2021,14500,14500,,8908,1772,0.27,0.27,,327,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/7/2021,21037,21037,,6537,2696,0.39,0.39,,497,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/8/2021,22639,22639,,1602,2924,0.42,0.42,,539,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/9/2021,22770,22770,,131,2942,0.42,0.42,,543,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/10/2021,22876,22876,,106,2958,0.42,0.42,,546,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/11/2021,23217,23217,,341,3006,0.43,0.43,,554,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/12/2021,27324,27324,,4107,3105,0.5,0.5,,573,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/13/2021,36904,36904,,9580,3201,0.68,0.68,,590,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/14/2021,45167,45167,,8263,3447,0.83,0.83,,636,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/15/2021,49566,49566,,4399,3847,0.91,0.91,,710,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/16/2021,50276,50276,,710,3929,0.93,0.93,,725,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/17/2021,50560,50555,5,284,3955,0.93,0.93,0,730,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/18/2021,52059,51784,275,1499,4120,0.96,0.96,0.01,760,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/19/2021,57258,56216,1042,5199,4276,1.06,1.04,0.02,789,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/20/2021,67399,65682,1717,10141,4356,1.24,1.21,0.03,804,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/21/2021,75287,73407,1880,7888,4303,1.39,1.35,0.03,794,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/22/2021,78330,76443,1887,3043,4109,1.44,1.41,0.03,758,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/23/2021,78687,76800,1887,357,4059,1.45,1.42,0.03,749,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,1/24/2021,78746,76859,1887,59,4027,1.45,1.42,0.03,743,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Oman,OMN,12/28/2020,1717,1717,,,,0.03,0.03,,,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,12/29/2020,3363,3363,,1646,1646,0.07,0.07,,322,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,12/30/2020,5043,5043,,1680,1663,0.1,0.1,,326,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,12/31/2020,6516,6516,,1473,1600,0.13,0.13,,313,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/1/2021,,,,,1289,,,,252,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/2/2021,7231,7231,,,1103,0.14,0.14,,216,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/3/2021,8826,8826,,1595,1185,0.17,0.17,,232,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/4/2021,10728,10728,,1902,1287,0.21,0.21,,252,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/5/2021,12751,12751,,2023,1341,0.25,0.25,,263,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/6/2021,14005,14005,,1254,1280,0.27,0.27,,251,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/7/2021,14911,14911,,906,1199,0.29,0.29,,235,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/8/2021,14980,14980,,69,1158,0.29,0.29,,227,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/9/2021,15023,15023,,43,1113,0.29,0.29,,218,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/10/2021,15907,15907,,884,1012,0.31,0.31,,198,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/11/2021,18287,18287,,2380,1080,0.36,0.36,,211,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/12/2021,20649,20649,,2362,1128,0.4,0.4,,221,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/13/2021,22749,22749,,2100,1249,0.45,0.45,,245,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/14/2021,24204,24204,,1455,1328,0.47,0.47,,260,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/15/2021,,,,,1358,,,,266,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/16/2021,24773,24773,,,1393,0.49,0.49,,273,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/17/2021,25446,24773,673,673,1363,0.5,0.49,0.01,267,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/18/2021,26758,24773,1985,1312,1210,0.52,0.49,0.04,237,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/19/2021,28049,24773,3276,1291,1057,0.55,0.49,0.06,207,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/20/2021,29548,24773,4775,1499,971,0.58,0.49,0.09,190,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,1/21/2021,,,,,817,,,,160,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
